Taxonomy,WS1L1,WS1L2,WS1L3,WS1L4,WS2L1,WS2L2,WS2L3,WS2L4,WS3L1,WS3L2,WS3L3,WS3L4,BS1L1,BS1L2,BS1L3,BS1L4,BS2L1,BS2L3,BS2L4,BS3L1,BS3L2,BS3L3,BS3L4,BS2L2,Tax_detail
Dechlorobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000386324,0,0,0,0,0,0,4.83E-05,7.24E-05,0.000144872,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Dechlorobacter;
Anaerolineaceae_UCG-001,0,0,0,0,0,0,0,0,0,0,0,0,0.000386324,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolineaceae_UCG-001;
Geodermatophilus,0,0,0,0,0,0,0,0,0,0,0,0,0.000386324,0,0,0,0,0.000386324,0.000217307,0.000241453,0,0.000241453,7.24E-05,0,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Geodermatophilaceae;g__Geodermatophilus;
Pseudarcobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0.000386324,0,0,0,0,0,0,0,0,k__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Pseudarcobacter;
SH-PL14,0,0,0,0,0,0,0,0,0,0,0,0,0.000386324,0,0,0,0,9.66E-05,0,0,0,0,0,0,k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Rubinisphaeraceae;g__SH-PL14;
Brevinema,0,0,0,0,0,2.41E-05,0,2.41E-05,0,0,0,0,0,0,2.41E-05,0,0.000386324,0,4.83E-05,0,0,0,0,0,k__Bacteria;p__Spirochaetota;c__Brevinematia;o__Brevinematales;f__Brevinemataceae;g__Brevinema;
Fimbriiglobus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,0,0.000144872,7.24E-05,0.000362179,2.41E-05,4.83E-05,0,0,k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Fimbriiglobus;
Catenulispora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265598,0,7.24E-05,0.000193162,4.83E-05,0.000362179,0,0,0,7.24E-05,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Catenulisporales;f__Catenulisporaceae;g__Catenulispora;
Steroidobacter,0,0,0.000362179,0,0,0,0,0,0,0,0,0,0.000265598,2.41E-05,9.66E-05,0,0,0.000120726,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Steroidobacter;
Desulfitobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,9.66E-05,0,0,0,0,4.83E-05,0,0.000362179,k__Bacteria;p__Firmicutes;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfitobacterium;
Rickettsia,0,0,0,0,0,0.000362179,9.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;
Kribbella,0,0,0,0,0,0,0,0,0,0,0,0,0.000362179,0,0.000241453,0,0,9.66E-05,0,0,0,0,0,0,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Kribbella;
FukuN57,0,0,0,7.24E-05,4.83E-05,7.24E-05,0,4.83E-05,0.000362179,0.000169017,0.000289743,4.83E-05,0,0,0,2.41E-05,7.24E-05,0.000265598,0.000144872,7.24E-05,0,4.83E-05,0.000144872,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__FukuN57;
Syntrophorhabdus,0,0,0,0,0,0,2.41E-05,0,0,0,0,0,2.41E-05,0,7.24E-05,0.000362179,7.24E-05,0.000241453,2.41E-05,0.000241453,4.83E-05,4.83E-05,2.41E-05,0,k__Bacteria;p__Desulfobacterota;c__Syntrophorhabdia;o__Syntrophorhabdales;f__Syntrophorhabdaceae;g__Syntrophorhabdus;
Desulfofarcimen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362179,k__Bacteria;p__Firmicutes;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfotomaculaceae;g__Desulfofarcimen;
unidentified_Acetobacteraceae,2.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120726,0,0.000362179,7.24E-05,0.000120726,0.000265598,0.000120726,2.41E-05,7.24E-05,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__unidentified_Acetobacteraceae;
Oikopleura,0,2.41E-05,0,0,0,0,0,0,2.41E-05,0,0,9.66E-05,0.000362179,4.83E-05,0.000193162,2.41E-05,9.66E-05,4.83E-05,7.24E-05,0.000193162,7.24E-05,0,4.83E-05,0,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__Oikopleura;
Cupriavidus,0,0,0,0,0,0,4.83E-05,0,0,0,0,0,0,0,0.000362179,0,2.41E-05,9.66E-05,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;
Pelosinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000338034,0,2.41E-05,0,0,0,0,0,0.000193162,0.000193162,0.000120726,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Sporomusaceae;g__Pelosinus;
Cohnella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0.000338034,k__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Cohnella;
FukuN18_freshwater_group,0,0,2.41E-05,0,0.000338034,0.000265598,0.000241453,0.000338034,0.000193162,9.66E-05,0.000120726,0.000289743,0,0,0,0,0,2.41E-05,0,0,0,0,0,9.66E-05,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Terrimicrobiaceae;g__FukuN18_freshwater_group;
Parvibaculum,0,0,0,0,0,0,0,0,0,0,0,0,0.000217307,0,0,0,0,0,0,0.000193162,0.000338034,0.000144872,4.83E-05,2.41E-05,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__Parvibaculaceae;g__Parvibaculum;
Aphanizomenon_NIES81,0,0,0,0,4.83E-05,0.000338034,7.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Aphanizomenon_NIES81;
Paludibacterium,0,0,0,0,0,0,0,0,4.83E-05,0,0,0,0,0,9.66E-05,0,0,0,0,0,0,7.24E-05,0.000338034,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Paludibacterium;
Crenothrix,4.83E-05,0,0,0,0,0,0,4.83E-05,0,0,0,0,0.000338034,0,0,7.24E-05,0.000217307,0,4.83E-05,0,0,0,0,0.000241453,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Crenothrix;
Acetobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120726,7.24E-05,0,0.000144872,0.000313888,4.83E-05,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Acetobacterium;
Ralstonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83E-05,0,0,0,0,0,0,0,0,0.000313888,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;
Acidiphilium,0,2.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,2.41E-05,0,2.41E-05,4.83E-05,0.000313888,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Acidiphilium;
Parviterribacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217307,0.000144872,0.000217307,0.000120726,7.24E-05,0.000313888,0,k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Parviterribacter;
Rhodoblastus,0,0,0,0,0,0,0,0,0,0,0,0,0.000313888,0,0,0,2.41E-05,0,2.41E-05,0.000193162,0.000120726,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Rhodoblastus;
Lysobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169017,4.83E-05,0,0,0,0,0,0,0.000313888,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;
Dyadobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000313888,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter;
unidentified_Chitinophagaceae,0,2.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000289743,0,0.000120726,0.000313888,7.24E-05,0,0.000193162,0.000169017,0.000193162,7.24E-05,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__unidentified_Chitinophagaceae;
[Cytophaga]_xylanolytica_group,0,0,0,0,0,0,0,0,0,0,0,0,0.000144872,9.66E-05,0.000289743,4.83E-05,0.000265598,0.000169017,0,0,0,0,0,0,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__[Cytophaga]_xylanolytica_group;
YC-ZSS-LKJ147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289743,0,0,0,7.24E-05,0,0,k__Bacteria;p__Gemmatimonadota;c__Longimicrobia;o__Longimicrobiales;f__Longimicrobiaceae;g__YC-ZSS-LKJ147;
Schlesneria,0,0,0,0,0,0,0,0,0,0,0,0,0.000289743,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Schlesneriaceae;g__Schlesneria;
Fischerella_PCC-9339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193162,4.83E-05,0.000289743,0,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Fischerella_PCC-9339;
Methylophilus,2.41E-05,0.000169017,0,0.000120726,0,0.000289743,9.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83E-05,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylophilus;
Azoarcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289743,0,0,0,4.83E-05,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Azoarcus;
Cyanothece_PCC-7424,0,0,0,0,0,0,0,0,2.41E-05,0,0,0,0,0,0,0,0,0,7.24E-05,0.000289743,0,0,0,4.83E-05,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Cyanothece_PCC-7424;
Candidatus_Amoebophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,4.83E-05,0.000289743,4.83E-05,4.83E-05,4.83E-05,2.41E-05,4.83E-05,2.41E-05,9.66E-05,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Amoebophilaceae;g__Candidatus_Amoebophilus;
Candidatus_Jidaibacter,0.000169017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0.000169017,0.000144872,0.000289743,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__unidentified_Rickettsiales;g__Candidatus_Jidaibacter;
Segetibacter,0,0,0,0,0,0,4.83E-05,0,0,0,0,0,0,0,0,0,9.66E-05,0.000265598,7.24E-05,0,0.000289743,9.66E-05,0,7.24E-05,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Segetibacter;
Gloeocapsa,0,0,0.000193162,0,0.000289743,7.24E-05,7.24E-05,7.24E-05,0,0,0,0,0,0,0,0,0,9.66E-05,4.83E-05,4.83E-05,2.41E-05,0.000144872,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Gloeocapsaceae;g__Gloeocapsa;
Blastocatella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,9.66E-05,0.000289743,2.41E-05,7.24E-05,4.83E-05,0,k__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__Blastocatella;
Rhodopila,0,0,0,0,0,4.83E-05,0,7.24E-05,0,2.41E-05,0,0,0,0,0,0,9.66E-05,0,4.83E-05,0,0.000241453,0.000144872,0,0.000265598,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Rhodopila;
Sandaracinus,0,0,0,0,0,9.66E-05,0.000265598,0,0,0,0,0,0,0,0,4.83E-05,7.24E-05,0.000217307,0.000120726,0,0,0,0,4.83E-05,k__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__Sandaracinus;
Minicystis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0.000169017,0.000265598,0,4.83E-05,0,0,0,0,k__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Minicystis;
Candidatus_Trichorickettsia,0,0,0,7.24E-05,0,0.000265598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Candidatus_Trichorickettsia;
Chthonobacter,0,0,0,0,0,4.83E-05,0,0,0,0,0,0,0.000120726,0,0,0.000120726,0,0.000169017,0.000144872,0.000265598,0,0,0,9.66E-05,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Pleomorphomonadaceae;g__Chthonobacter;
Candidatus_Nitrocosmicus,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,7.24E-05,0.000144872,4.83E-05,0,0,0.000144872,0,0.000265598,0,0,0,k__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus_Nitrocosmicus;
unidentified_Gemmataceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,2.41E-05,0,0,0,0,0.000265598,k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__unidentified_Gemmataceae;
unidentified_WPS-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265598,0,0,0,0,k__Bacteria;p__WPS-2;c__unidentified_WPS-2;o__unidentified_WPS-2;f__unidentified_WPS-2;g__unidentified_WPS-2;
Leptospira,0,0,0,0,0,0,0,0,0,0,0,0,0.000265598,0,0,0,0,0,2.41E-05,0.000120726,0,0,0,0.000217307,k__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__Leptospira;
Desulfovirga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83E-05,0,0,2.41E-05,0.000265598,9.66E-05,7.24E-05,7.24E-05,0,k__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Desulfovirga;
Chitinivorax,7.24E-05,0,0,0,0,0,0,0,0,0,0,7.24E-05,0.000265598,0.000217307,0.000120726,7.24E-05,4.83E-05,0,0,0.000193162,2.41E-05,2.41E-05,0,9.66E-05,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chitinimonadaceae;g__Chitinivorax;
Leptolyngbya_Es-Yyy1000,0,0,0,0,0,0,0,0,0,0,0,0,0.000217307,0,0,0,0,0.000265598,0,0,0,0,0,0.000193162,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Leptolyngbyales;f__Leptolyngbyaceae;g__Leptolyngbya_Es-Yyy1000;
unidentified_Mitochondria,0.000144872,0,2.41E-05,4.83E-05,0,0.000241453,0,0.000217307,7.24E-05,0,4.83E-05,0,0,0,0,0,2.41E-05,9.66E-05,0,2.41E-05,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__unidentified_Mitochondria;
Aquitalea,0,0,2.41E-05,0,0,0,0,7.24E-05,0,0,0,7.24E-05,0,0,0,0,0,0,2.41E-05,0,0,0.000120726,0.000241453,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Aquitalea;
Leptolyngbya_EcFYyyy-00,0,0,0,0,0,0,0,0,2.41E-05,0,0,0,0,0,0,0,0,4.83E-05,0.000169017,0.000241453,7.24E-05,0.000169017,0,7.24E-05,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__unidentified_Cyanobacteriia;f__unidentified_Cyanobacteriia;g__Leptolyngbya_EcFYyyy-00;
Aridibacter,0,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,0,0,7.24E-05,0,0,0.000144872,0.000120726,0.000241453,4.83E-05,0.000120726,0,k__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__Aridibacter;
unidentified_Subgroup_17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241453,0,0,0,0,0,0,k__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Subgroup_17;f__unidentified_Subgroup_17;g__unidentified_Subgroup_17;
Candidatus_Xiphinematobacter,0,0,0,0,0,0,0,0,0,0,0,0,0.000169017,0,0,0,0.000241453,0.000169017,2.41E-05,2.41E-05,0,0,0,0,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Xiphinematobacteraceae;g__Candidatus_Xiphinematobacter;
Cephaloticoccus,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0.000241453,4.83E-05,0,0,0,0,0,0,0,0,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Cephaloticoccus;
Thermomonas,0.000241453,7.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas;
Archangium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0.000241453,0,0,0,0,7.24E-05,0,k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Archangium;
Phormidium_MBIC10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241453,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Phormidium_MBIC10003;
unidentified_JG30-KF-CM45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,4.83E-05,0,0.000241453,9.66E-05,9.66E-05,0,0,k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__unidentified_JG30-KF-CM45;
Akkermansia,0,0,0,0,9.66E-05,0,0,0,0,0,0,0,0.000241453,0,0,0.000169017,0,0,0,0,0,0,0,0,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;
Rudaea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241453,0,0,0,0,0,0,0,0,0.000217307,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rudaea;
unidentified_NS11-12_marine_group,7.24E-05,0,0,0,0,0,2.41E-05,0,0,0,0,0.000169017,0,0.000241453,0,0.000120726,0,0,7.24E-05,0,0,0,0,4.83E-05,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__NS11-12_marine_group;g__unidentified_NS11-12_marine_group;
Candidatus_Captivus,4.83E-05,0.000120726,0,0.000193162,0.000193162,0,4.83E-05,0.000144872,0,0,0,0,0,0,0,0,0,2.41E-05,0,0,0,0,7.24E-05,0.000217307,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales;f__Paracaedibacteraceae;g__Candidatus_Captivus;
Scytonema_PCC-7110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217307,0,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Scytonema_PCC-7110;
Nakamurella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,2.41E-05,0.000144872,0.000169017,0.000217307,0,9.66E-05,0.000144872,0,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Nakamurellaceae;g__Nakamurella;
wb1-P19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217307,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Nitrosococcaceae;g__wb1-P19;
Ercella,7.24E-05,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0.000217307,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae;g__Ercella;
Roseimicrobium,0,0,0,0,0,0,0,2.41E-05,0,0,0,7.24E-05,0,0,0,2.41E-05,0,0,7.24E-05,0.000217307,0,0,0,0,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Roseimicrobium;
unidentified_0319-6G20,0,0,0,0,0,0,0,0,0,0,0,0,0.000169017,0,0,0,4.83E-05,2.41E-05,2.41E-05,0,0.000217307,0.000193162,4.83E-05,0.000217307,k__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__unidentified_0319-6G20;g__unidentified_0319-6G20;
Ammoniphilus,0,0,0,0,0,0,0,0,0,0,0,0,0.000120726,0,0.000217307,0,0,9.66E-05,7.24E-05,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Ammoniphilus;
Oxobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,2.41E-05,0,0,0,9.66E-05,0,0.000217307,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oxobacteraceae;g__Oxobacter;
Brevibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,0,0,0.000217307,k__Bacteria;p__Firmicutes;c__Bacilli;o__Brevibacillales;f__Brevibacillaceae;g__Brevibacillus;
Telmatospirillum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217307,0,4.83E-05,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Magnetospirillaceae;g__Telmatospirillum;
unidentified_Blfdi19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83E-05,0,0,0,0,0.000217307,0,2.41E-05,0,0,k__Bacteria;p__Myxococcota;c__Polyangia;o__Blfdi19;f__unidentified_Blfdi19;g__unidentified_Blfdi19;
Ignavibacterium,0,0,2.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000217307,0,0,0,0,0,0,0,0,k__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__Ignavibacterium;
Vicingus,0,0,0,0,0,0,0,0,0,0,0,0,0.000217307,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Vicingus;
Streptosporangium,0,0,0,0,0,0,0,0,0,0,0,0,0.000144872,0,0.000217307,0,0,0,0,0,0,0,4.83E-05,0,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Streptosporangium;
Methylovirgula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120726,0,0,0,0.000217307,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylovirgula;
Niastella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,2.41E-05,0,0,0,0,0,0.000217307,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niastella;
Methylovulum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217307,2.41E-05,0,0,0,0,0,0.000193162,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylovulum;
Smithella,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83E-05,9.66E-05,0.000217307,7.24E-05,0,0,0,0,0,0,0,k__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__Smithella;
Cloacibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217307,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Cloacibacterium;
Desulforegula,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217307,0,0.000144872,0,0,0,0,0,0,0,7.24E-05,k__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulforegulaceae;g__Desulforegula;
unidentified_Subgroup_7,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,0,0,0,0.000217307,0,0,0,2.41E-05,0,0,2.41E-05,0,k__Bacteria;p__Acidobacteriota;c__Holophagae;o__Subgroup_7;f__unidentified_Subgroup_7;g__unidentified_Subgroup_7;
Ellin517,0,4.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0.000217307,0,0,0,0,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__Ellin517;
unidentified_mle1-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217307,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Myxococcota;c__Polyangia;o__mle1-27;f__unidentified_mle1-27;g__unidentified_mle1-27;
Pseudanabaena_PCC-7403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0.000193162,9.66E-05,0,0,0,0,0.000120726,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Pseudanabaena_PCC-7403;
