mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
555.84,2316869,231.029310,231.029245,-0.064,-0.278,C4 H11 N2 O7 S ,4,11,2,7,1,
18.61,13026373,231.029901,231.029897,-0.005,-0.020,C12 H7 O5      ,12,7,0,5,0,
653.60,2948175,231.041084,231.041130,0.047,0.202,C11 H7 N2 O4   ,11,7,2,4,0,
18.54,51070040,231.051032,231.051026,-0.005,-0.023,C9 H11 O7      ,9,11,0,7,0,
487.73,8965220,231.066273,231.066282,0.009,0.040,C13 H11 O4     ,13,11,0,4,0,
8.52,26207350,231.087410,231.087412,0.002,0.008,C10 H15 O6     ,10,15,0,6,0,
566.06,5422207,231.098639,231.098645,0.006,0.025,C9 H15 N2 O5   ,9,15,2,5,0,
458.44,2971779,231.102737,231.102668,-0.069,-0.297,C14 H15 O3     ,14,15,0,3,0,
7.32,35136660,231.123804,231.123797,-0.006,-0.027,C11 H19 O5     ,11,19,0,5,0,
19.29,18142366,231.135037,231.135031,-0.006,-0.026,C10 H19 N2 O4  ,10,19,2,4,0,
-1000.00,6110387,231.160186,231.160183,-0.004,-0.016,C12 H23 O4     ,12,23,0,4,0,
30.60,31475590,232.025140,232.025146,0.006,0.026,C11 H6 N O5    ,11,6,1,5,0,
670.29,2183065,232.046439,232.046275,-0.164,-0.705,C8 H10 N O7    ,8,10,1,7,0,
498.33,4488101,232.061555,232.061531,-0.023,-0.101,C12 H10 N O4   ,12,10,1,4,0,
493.27,6538167,232.082696,232.082661,-0.035,-0.151,C9 H14 N O6    ,9,14,1,6,0,
271.41,3270613,232.119035,232.119046,0.011,0.048,C10 H18 N O5   ,10,18,1,5,0,
17.57,19921596,233.009156,233.009161,0.005,0.024,C11 H5 O6      ,11,5,0,6,0,
683.43,2140870,233.020378,233.020395,0.017,0.072,C10 H5 N2 O5   ,10,5,2,5,0,
6.43,19016410,233.045563,233.045547,-0.016,-0.069,C12 H9 O5      ,12,9,0,5,0,
675.18,2329316,233.056756,233.056780,0.024,0.105,C11 H9 N2 O4   ,11,9,2,4,0,
206.01,8727276,233.066669,233.066676,0.008,0.032,C9 H13 O7      ,9,13,0,7,0,
-1000.00,9462521,233.081922,233.081932,0.010,0.044,C13 H13 O4     ,13,13,0,4,0,
502.86,11811595,233.103070,233.103062,-0.008,-0.035,C10 H17 O6     ,10,17,0,6,0,
-1000.00,2128663,233.118329,233.118318,-0.011,-0.047,C14 H17 O3     ,14,17,0,3,0,
18.03,20695862,233.154696,233.154703,0.007,0.032,C15 H21 O2     ,15,21,0,2,0,
-1000.00,11556375,234.040785,234.040796,0.011,0.047,C11 H8 N O5    ,11,8,1,5,0,
-1000.00,9023030,234.077173,234.077181,0.009,0.037,C12 H12 N O4   ,12,12,1,4,0,
644.42,2411586,234.092439,234.092438,-0.001,-0.006,C16 H12 N O    ,16,12,1,1,0,
204.71,5976362,234.988421,234.988426,0.005,0.021,C10 H3 O7      ,10,3,0,7,0,
7.10,36516168,235.024799,235.024812,0.012,0.051,C11 H7 O6      ,11,7,0,6,0,
41.74,25497958,235.061200,235.061197,-0.003,-0.013,C12 H11 O5     ,12,11,0,5,0,
602.80,3121520,235.072443,235.072430,-0.013,-0.054,C11 H11 N2 O4  ,11,11,2,4,0,
432.69,9628036,235.097581,235.097583,0.001,0.006,C13 H15 O4     ,13,15,0,4,0,
448.11,13132174,235.108817,235.108816,-0.001,-0.003,C12 H15 N2 O3  ,12,15,2,3,0,
-1000.00,2401187,235.133987,235.133968,-0.019,-0.079,C14 H19 O3     ,14,19,0,3,0,
-1000.00,5823616,236.020070,236.020060,-0.010,-0.041,C10 H6 N O6    ,10,6,1,6,0,
6.16,19027102,236.056444,236.056446,0.002,0.007,C11 H10 N O5   ,11,10,1,5,0,
123.12,6175915,236.071698,236.071702,0.004,0.019,C15 H10 N O2   ,15,10,1,2,0,
328.28,3067068,236.092788,236.092832,0.043,0.183,C12 H14 N O4   ,12,14,1,4,0,
-1000.00,2147698,236.934840,236.934676,-0.163,-0.690,C5 H O9 S      ,5,1,0,9,1,
-1000.00,2103967,236.988618,236.988820,0.202,0.853,C6 H5 O10      ,6,5,0,10,0,
12.33,27277228,237.004082,237.004076,-0.006,-0.027,C10 H5 O7      ,10,5,0,7,0,
7.18,61118408,237.040465,237.040462,-0.004,-0.015,C11 H9 O6      ,11,9,0,6,0,
670.05,3124178,237.051667,237.051695,0.028,0.119,C10 H9 N2 O5   ,10,9,2,5,0,
-1000.00,21772264,237.076844,237.076847,0.003,0.014,C12 H13 O5     ,12,13,0,5,0,
542.32,7047153,237.088119,237.088080,-0.038,-0.161,C11 H13 N2 O4  ,11,13,2,4,0,
-1000.00,10113029,237.113230,237.113233,0.003,0.011,C13 H17 O4     ,13,17,0,4,0,
398.33,5150728,237.116624,237.116604,-0.020,-0.083,C10 H21 O4 S   ,10,21,0,4,1,
-1000.00,8615971,237.149626,237.149618,-0.008,-0.035,C14 H21 O3     ,14,21,0,3,0,
501.21,2115788,237.978297,237.978196,-0.101,-0.426,C12 N O5       ,12,0,1,5,0,
376.87,3327694,237.981597,237.981567,-0.030,-0.124,C9 H4 N O5 S   ,9,4,1,5,1,
65.53,10644219,238.035709,238.035711,0.002,0.008,C10 H8 N O6    ,10,8,1,6,0,
-1000.00,10644248,238.072101,238.072096,-0.004,-0.019,C11 H12 N O5   ,11,12,1,5,0,
17.66,43843104,239.019733,239.019726,-0.006,-0.027,C10 H7 O7      ,10,7,0,7,0,
674.82,2546729,239.030924,239.030960,0.035,0.147,C9 H7 N2 O6    ,9,7,2,6,0,
678.91,2539052,239.034959,239.034982,0.024,0.099,C14 H7 O4      ,14,7,0,4,0,
18.63,30326334,239.056111,239.056112,0.000,0.002,C11 H11 O6     ,11,11,0,6,0,
535.46,2714176,239.059442,239.059483,0.041,0.172,C8 H15 O6 S    ,8,15,0,6,1,
674.95,4125255,239.067349,239.067345,-0.004,-0.017,C10 H11 N2 O5  ,10,11,2,5,0,
25.24,22552156,239.092489,239.092497,0.009,0.036,C12 H15 O5     ,12,15,0,5,0,
6.58,26705528,239.128883,239.128883,-0.001,-0.003,C13 H19 O4     ,13,19,0,4,0,
-1000.00,6020759,239.165261,239.165268,0.007,0.028,C14 H23 O3     ,14,23,0,3,0,
-1000.00,2510260,239.201775,239.201654,-0.121,-0.507,C15 H27 O2     ,15,27,0,2,0,
499.82,2729276,239.997187,239.997217,0.030,0.124,C9 H6 N O5 S   ,9,6,1,5,1,
149.29,7989579,240.014977,240.014975,-0.002,-0.008,C9 H6 N O7     ,9,6,1,7,0,
484.21,10408296,240.051362,240.051361,-0.001,-0.004,C10 H10 N O6   ,10,10,1,6,0,
-1000.00,6859142,240.087770,240.087746,-0.024,-0.100,C11 H14 N O5   ,11,14,1,5,0,
543.13,7645600,240.120218,240.120109,-0.109,-0.455,C7 H18 N3 O6   ,7,18,3,6,0,
547.12,2463322,240.981245,240.981233,-0.013,-0.052,C9 H5 O6 S     ,9,5,0,6,1,
209.36,4615273,240.998962,240.998991,0.028,0.117,C9 H5 O8       ,9,5,0,8,0,
553.92,3842162,241.010258,241.010224,-0.034,-0.140,C8 H5 N2 O7    ,8,5,2,7,0,
538.30,2738805,241.014303,241.014247,-0.056,-0.233,C13 H5 O5      ,13,5,0,5,0,
534.37,3160184,241.017595,241.017618,0.023,0.094,C10 H9 O5 S    ,10,9,0,5,1,
71.80,29828230,241.035385,241.035376,-0.008,-0.035,C10 H9 O7      ,10,9,0,7,0,
687.22,2388111,241.046677,241.046610,-0.068,-0.281,C9 H9 N2 O6    ,9,9,2,6,0,
608.78,15660178,241.050637,241.050632,-0.004,-0.018,C14 H9 O4      ,14,9,0,4,0,
8.44,46646436,241.071758,241.071762,0.004,0.017,C11 H13 O6     ,11,13,0,6,0,
673.01,5987501,241.082991,241.082995,0.004,0.018,C10 H13 N2 O5  ,10,13,2,5,0,
8.27,22860992,241.108134,241.108147,0.013,0.053,C12 H17 O5     ,12,17,0,5,0,
316.37,57418952,241.119375,241.119381,0.006,0.023,C11 H17 N2 O4  ,11,17,2,4,0,
14.03,51619040,241.144531,241.144533,0.002,0.007,C13 H21 O4     ,13,21,0,4,0,
9.01,22963452,241.180908,241.180918,0.010,0.041,C14 H25 O3     ,14,25,0,3,0,
-1000.00,3311897,241.217333,241.217304,-0.029,-0.121,C15 H29 O2     ,15,29,0,2,0,
48.72,24438668,241.994238,241.994240,0.001,0.006,C8 H4 N O8     ,8,4,1,8,0,
233.78,4366249,242.030670,242.030625,-0.045,-0.184,C9 H8 N O7     ,9,8,1,7,0,
710.70,2281909,242.045853,242.045881,0.028,0.115,C13 H8 N O4    ,13,8,1,4,0,
216.95,7286727,242.067034,242.067011,-0.023,-0.096,C10 H12 N O6   ,10,12,1,6,0,
33.19,36850336,242.978255,242.978255,0.000,0.002,C8 H3 O9       ,8,3,0,9,0,
190.82,4460209,242.996908,242.996883,-0.026,-0.105,C9 H7 O6 S     ,9,7,0,6,1,
-1000.00,5976767,243.014631,243.014641,0.010,0.041,C9 H7 O8       ,9,7,0,8,0,
298.84,4561602,243.018000,243.018012,0.012,0.048,C6 H11 O8 S    ,6,11,0,8,1,
523.11,5468876,243.029890,243.029897,0.007,0.029,C13 H7 O5      ,13,7,0,5,0,
495.27,2465486,243.033215,243.033268,0.053,0.219,C10 H11 O5 S   ,10,11,0,5,1,
33.14,52144860,243.051026,243.051026,-0.000,-0.000,C10 H11 O7     ,10,11,0,7,0,
686.25,2506981,243.062223,243.062260,0.037,0.151,C9 H11 N2 O6   ,9,11,2,6,0,
683.62,3179241,243.066295,243.066282,-0.013,-0.052,C14 H11 O4     ,14,11,0,4,0,
10.83,63548152,243.087405,243.087412,0.007,0.029,C11 H15 O6     ,11,15,0,6,0,
600.38,9024258,243.098643,243.098645,0.002,0.010,C10 H15 N2 O5  ,10,15,2,5,0,
579.12,2521862,243.102514,243.102668,0.154,0.632,C15 H15 O3     ,15,15,0,3,0,
6.64,41085720,243.123791,243.123797,0.006,0.024,C12 H19 O5     ,12,19,0,5,0,
624.42,3242784,243.135033,243.135031,-0.002,-0.008,C11 H19 N2 O4  ,11,19,2,4,0,
6.23,54504244,243.160176,243.160183,0.007,0.027,C13 H23 O4     ,13,23,0,4,0,
292.98,7820093,243.171383,243.171416,0.033,0.136,C12 H23 N2 O3  ,12,23,2,3,0,
6.26,84618064,243.196569,243.196568,-0.001,-0.005,C14 H27 O3     ,14,27,0,3,0,
522.83,3332582,244.025183,244.025146,-0.037,-0.153,C12 H6 N O5    ,12,6,1,5,0,
656.57,2461175,244.046337,244.046275,-0.061,-0.252,C9 H10 N O7    ,9,10,1,7,0,
798.84,3340291,244.061570,244.061531,-0.039,-0.159,C13 H10 N O4   ,13,10,1,4,0,
286.50,6212116,244.082645,244.082661,0.015,0.063,C10 H14 N O6   ,10,14,1,6,0,
-1000.00,2635313,244.119075,244.119046,-0.028,-0.117,C11 H18 N O5   ,11,18,1,5,0,
-1000.00,12164666,244.130271,244.130280,0.008,0.034,C10 H18 N3 O4  ,10,18,3,4,0,
357.06,7928069,245.030300,245.030291,-0.009,-0.037,C9 H9 O8       ,9,9,0,8,0,
496.39,12362001,245.045522,245.045547,0.025,0.101,C13 H9 O5      ,13,9,0,5,0,
579.58,3305754,245.056700,245.056780,0.080,0.328,C12 H9 N2 O4   ,12,9,2,4,0,
25.98,49852704,245.066670,245.066676,0.006,0.025,C10 H13 O7     ,10,13,0,7,0,
629.19,3963178,245.077907,245.077910,0.002,0.010,C9 H13 N2 O6   ,9,13,2,6,0,
268.37,4230446,245.081939,245.081932,-0.006,-0.025,C14 H13 O4     ,14,13,0,4,0,
23.30,27447614,245.103060,245.103062,0.002,0.008,C11 H17 O6     ,11,17,0,6,0,
418.71,29012296,245.114299,245.114295,-0.004,-0.015,C10 H17 N2 O5  ,10,17,2,5,0,
18.67,30576988,245.139433,245.139447,0.014,0.059,C12 H21 O5     ,12,21,0,5,0,
-1000.00,5069176,245.175857,245.175833,-0.024,-0.099,C13 H25 O4     ,13,25,0,4,0,
455.29,9628707,246.040788,246.040796,0.008,0.032,C12 H8 N O5    ,12,8,1,5,0,
504.79,2261554,246.059418,246.059423,0.006,0.024,C13 H12 N O2 S ,13,12,1,2,1,
600.14,4272180,246.061942,246.061925,-0.016,-0.066,C9 H12 N O7    ,9,12,1,7,0,
578.89,3616832,246.077176,246.077181,0.005,0.020,C13 H12 N O4   ,13,12,1,4,0,
502.06,3995729,246.098268,246.098311,0.043,0.174,C10 H16 N O6   ,10,16,1,6,0,
-1000.00,2237709,246.988498,246.988426,-0.072,-0.290,C11 H3 O7      ,11,3,0,7,0,
-1000.00,2628623,246.991790,246.991797,0.007,0.030,C8 H7 O7 S     ,8,7,0,7,1,
520.10,27883304,247.024801,247.024812,0.011,0.043,C12 H7 O6      ,12,7,0,6,0,
557.63,2435884,247.028192,247.028183,-0.009,-0.035,C9 H11 O6 S    ,9,11,0,6,1,
599.00,4972338,247.036050,247.036045,-0.005,-0.022,C11 H7 N2 O5   ,11,7,2,5,0,
104.41,13150010,247.045925,247.045941,0.016,0.066,C9 H11 O8      ,9,11,0,8,0,
165.95,18863942,247.061185,247.061197,0.012,0.049,C13 H11 O5     ,13,11,0,5,0,
554.36,5919567,247.072442,247.072430,-0.012,-0.047,C12 H11 N2 O4  ,12,11,2,4,0,
95.12,15136598,247.082302,247.082326,0.024,0.098,C10 H15 O7     ,10,15,0,7,0,
-1000.00,7415650,247.097589,247.097583,-0.006,-0.025,C14 H15 O4     ,14,15,0,4,0,
156.40,27449202,247.118712,247.118712,0.000,0.001,C11 H19 O6     ,11,19,0,6,0,
483.95,2308991,247.134006,247.133968,-0.038,-0.155,C15 H19 O3     ,15,19,0,3,0,
-1000.00,2551183,247.155182,247.155097,-0.084,-0.341,C12 H23 O5     ,12,23,0,5,0,
-1000.00,15718299,247.170340,247.170354,0.014,0.055,C16 H23 O2     ,16,23,0,2,0,
170.25,6672948,248.020063,248.020060,-0.002,-0.009,C11 H6 N O6    ,11,6,1,6,0,
665.35,2276413,248.031333,248.031294,-0.039,-0.159,C10 H6 N3 O5   ,10,6,3,5,0,
356.78,7598672,248.056443,248.056446,0.003,0.013,C12 H10 N O5   ,12,10,1,5,0,
175.77,6838893,248.092882,248.092832,-0.050,-0.203,C13 H14 N O4   ,13,14,1,4,0,
621.66,2444592,249.001796,249.001574,-0.222,-0.892,C15 H5 O2 S    ,15,5,0,2,1,
12.67,25558322,249.004079,249.004076,-0.003,-0.012,C11 H5 O7      ,11,5,0,7,0,
679.38,6139195,249.015313,249.015309,-0.004,-0.016,C10 H5 N2 O6   ,10,5,2,6,0,
556.52,3064128,249.022638,249.022704,0.066,0.264,C12 H9 O4 S    ,12,9,0,4,1,
7.36,46742864,249.040460,249.040462,0.001,0.005,C12 H9 O6      ,12,9,0,6,0,
620.38,2220375,249.051723,249.051695,-0.028,-0.112,C11 H9 N2 O5   ,11,9,2,5,0,
203.34,6407519,249.061608,249.061591,-0.017,-0.069,C9 H13 O8      ,9,13,0,8,0,
49.78,21781866,249.076845,249.076847,0.002,0.009,C13 H13 O5     ,13,13,0,5,0,
590.64,3267443,249.088122,249.088080,-0.041,-0.166,C12 H13 N2 O4  ,12,13,2,4,0,
-1000.00,7916935,249.113209,249.113233,0.024,0.095,C14 H17 O4     ,14,17,0,4,0,
164.23,9246115,249.149650,249.149618,-0.032,-0.127,C15 H21 O3     ,15,21,0,3,0,
17.73,35487140,249.152987,249.152989,0.003,0.012,C12 H25 O3 S   ,12,25,0,3,1,
-1000.00,14888383,249.186005,249.186004,-0.002,-0.007,C16 H25 O2     ,16,25,0,2,0,
378.93,2936885,249.999314,249.999325,0.011,0.044,C10 H4 N O7    ,10,4,1,7,0,
591.76,2449982,250.010325,250.010558,0.234,0.936,C9 H4 N3 O6    ,9,4,3,6,0,
-1000.00,12163153,250.035695,250.035711,0.016,0.064,C11 H8 N O6    ,11,8,1,6,0,
80.77,7673966,250.072119,250.072096,-0.023,-0.092,C12 H12 N O5   ,12,12,1,5,0,
-1000.00,3073673,250.108425,250.108482,0.057,0.227,C13 H16 N O4   ,13,16,1,4,0,
-1000.00,17858726,250.144880,250.144867,-0.012,-0.050,C14 H20 N O3   ,14,20,1,3,0,
-1000.00,4998956,250.983334,250.983341,0.006,0.025,C10 H3 O8      ,10,3,0,8,0,
9.77,83608392,251.019726,251.019726,-0.000,-0.001,C11 H7 O7      ,11,7,0,7,0,
690.59,2911569,251.031024,251.030960,-0.065,-0.259,C10 H7 N2 O6   ,10,7,2,6,0,
12.19,51053412,251.056111,251.056112,0.001,0.003,C12 H11 O6     ,12,11,0,6,0,
448.50,3042663,251.059491,251.059483,-0.008,-0.032,C9 H15 O6 S    ,9,15,0,6,1,
616.75,2274157,251.067286,251.067345,0.059,0.236,C11 H11 N2 O5  ,11,11,2,5,0,
-1000.00,2380660,251.077251,251.077241,-0.010,-0.041,C9 H15 O8      ,9,15,0,8,0,
6.90,23741312,251.092499,251.092497,-0.002,-0.008,C13 H15 O5     ,13,15,0,5,0,
402.71,29467528,251.103720,251.103731,0.010,0.042,C12 H15 N2 O4  ,12,15,2,4,0,
-1000.00,9841564,251.128870,251.128883,0.013,0.051,C14 H19 O4     ,14,19,0,4,0,
-1000.00,5445560,251.165287,251.165268,-0.019,-0.076,C15 H23 O3     ,15,23,0,3,0,
-1000.00,6097876,251.201649,251.201654,0.005,0.020,C16 H27 O2     ,16,27,0,2,0,
471.56,3759670,251.997244,251.997217,-0.027,-0.106,C10 H6 N O5 S  ,10,6,1,5,1,
450.83,2218047,252.008240,252.008450,0.210,0.834,C9 H6 N3 O4 S  ,9,6,3,4,1,
-1000.00,6895172,252.015020,252.014975,-0.045,-0.177,C10 H6 N O7    ,10,6,1,7,0,
-1000.00,14513759,252.051360,252.051361,0.001,0.004,C11 H10 N O6   ,11,10,1,6,0,
-1000.00,5463676,252.087747,252.087746,-0.001,-0.005,C12 H14 N O5   ,12,14,1,5,0,
44.48,25848116,252.998983,252.998991,0.007,0.029,C10 H5 O8      ,10,5,0,8,0,
8.33,54135120,253.035365,253.035376,0.011,0.043,C11 H9 O7      ,11,9,0,7,0,
682.07,3794264,253.046581,253.046610,0.029,0.114,C10 H9 N2 O6   ,10,9,2,6,0,
53.75,37415276,253.071759,253.071762,0.003,0.011,C12 H13 O6     ,12,13,0,6,0,
613.64,3040621,253.075124,253.075133,0.009,0.036,C9 H17 O6 S    ,9,17,0,6,1,
598.77,2411908,253.104306,253.104124,-0.181,-0.716,C8 H17 N2 O7   ,8,17,2,7,0,
15.57,26667398,253.108141,253.108147,0.007,0.026,C13 H17 O5     ,13,17,0,5,0,
10.50,34515364,253.144527,253.144533,0.006,0.024,C14 H21 O4     ,14,21,0,4,0,
485.91,2312638,253.180908,253.180918,0.011,0.042,C15 H25 O3     ,15,25,0,3,0,
8.35,23456218,253.217312,253.217304,-0.008,-0.032,C16 H29 O2     ,16,29,0,2,0,
148.07,8164420,254.030624,254.030625,0.001,0.003,C10 H8 N O7    ,10,8,1,7,0,
645.14,2268751,254.045820,254.045881,0.061,0.240,C14 H8 N O4    ,14,8,1,4,0,
158.38,8653919,254.066975,254.067011,0.036,0.141,C11 H12 N O6   ,11,12,1,6,0,
-1000.00,2820731,254.103422,254.103396,-0.025,-0.100,C12 H16 N O5   ,12,16,1,5,0,
442.39,2814751,254.996937,254.996883,-0.054,-0.211,C10 H7 O6 S    ,10,7,0,6,1,
-1000.00,9821997,255.014628,255.014641,0.012,0.049,C10 H7 O8      ,10,7,0,8,0,
371.06,3471160,255.029912,255.029897,-0.015,-0.060,C14 H7 O5      ,14,7,0,5,0,
488.64,3297595,255.033288,255.033268,-0.019,-0.076,C11 H11 O5 S   ,11,11,0,5,1,
22.71,57642824,255.051018,255.051026,0.008,0.033,C11 H11 O7     ,11,11,0,7,0,
617.36,3610449,255.062254,255.062260,0.006,0.022,C10 H11 N2 O6  ,10,11,2,6,0,
693.62,3768148,255.066264,255.066282,0.018,0.070,C15 H11 O4     ,15,11,0,4,0,
7.28,52383588,255.087412,255.087412,-0.001,-0.003,C12 H15 O6     ,12,15,0,6,0,
568.58,9279340,255.098665,255.098645,-0.020,-0.076,C11 H15 N2 O5  ,11,15,2,5,0,
27.00,21069696,255.123805,255.123797,-0.008,-0.030,C13 H19 O5     ,13,19,0,5,0,
325.16,37228424,255.135025,255.135031,0.005,0.020,C12 H19 N2 O4  ,12,19,2,4,0,
7.13,58331036,255.160183,255.160183,-0.000,-0.000,C14 H23 O4     ,14,23,0,4,0,
52.63,12140470,255.196577,255.196568,-0.008,-0.033,C15 H27 O3     ,15,27,0,3,0,
-1000.00,7190482,255.232932,255.232954,0.022,0.087,C16 H31 O2     ,16,31,0,2,0,
453.36,2572827,256.009951,256.009890,-0.061,-0.240,C9 H6 N O8     ,9,6,1,8,0,
243.84,3549734,256.025143,256.025146,0.002,0.009,C13 H6 N O5    ,13,6,1,5,0,
200.03,5818934,256.046273,256.046275,0.003,0.010,C10 H10 N O7   ,10,10,1,7,0,
646.41,3024450,256.061544,256.061531,-0.013,-0.049,C14 H10 N O4   ,14,10,1,4,0,
276.37,6373970,256.082643,256.082661,0.017,0.068,C11 H14 N O6   ,11,14,1,6,0,
-1000.00,3066096,256.976137,256.976147,0.010,0.039,C9 H5 O7 S     ,9,5,0,7,1,
-1000.00,5627134,256.993901,256.993905,0.004,0.016,C9 H5 O9       ,9,5,0,9,0,
511.17,3667209,257.009193,257.009161,-0.032,-0.124,C13 H5 O6      ,13,5,0,6,0,
477.45,2809099,257.012533,257.012533,-0.001,-0.002,C10 H9 O6 S    ,10,9,0,6,1,
69.80,24040728,257.030290,257.030291,0.001,0.002,C10 H9 O8      ,10,9,0,8,0,
644.22,9645348,257.045546,257.045547,0.001,0.003,C14 H9 O5      ,14,9,0,5,0,
511.18,2955559,257.048968,257.048918,-0.049,-0.192,C11 H13 O5 S   ,11,13,0,5,1,
609.87,2820396,257.056721,257.056780,0.060,0.233,C13 H9 N2 O4   ,13,9,2,4,0,
8.73,85382448,257.066671,257.066676,0.006,0.022,C11 H13 O7     ,11,13,0,7,0,
612.72,3492156,257.077897,257.077910,0.012,0.048,C10 H13 N2 O6  ,10,13,2,6,0,
697.10,3276095,257.081893,257.081932,0.039,0.152,C15 H13 O4     ,15,13,0,4,0,
11.03,40842576,257.103050,257.103062,0.012,0.045,C12 H17 O6     ,12,17,0,6,0,
497.21,12584279,257.114298,257.114295,-0.003,-0.011,C11 H17 N2 O5  ,11,17,2,5,0,
44.57,27096426,257.139429,257.139447,0.018,0.071,C13 H21 O5     ,13,21,0,5,0,
10.36,30299526,257.175836,257.175833,-0.003,-0.012,C14 H25 O4     ,14,25,0,4,0,
9.25,78435744,257.212220,257.212218,-0.002,-0.008,C15 H29 O3     ,15,29,0,3,0,
609.08,7426060,258.040812,258.040796,-0.016,-0.064,C13 H8 N O5    ,13,8,1,5,0,
520.25,8065052,258.061963,258.061925,-0.038,-0.147,C10 H12 N O7   ,10,12,1,7,0,
642.86,2724903,258.077182,258.077181,-0.000,-0.001,C14 H12 N O4   ,14,12,1,4,0,
415.88,5298231,258.098291,258.098311,0.020,0.078,C11 H16 N O6   ,11,16,1,6,0,
436.01,2224722,258.134647,258.134696,0.050,0.192,C12 H20 N O5   ,12,20,1,5,0,
7.15,20723802,258.145927,258.145930,0.003,0.011,C11 H20 N3 O4  ,11,20,3,4,0,
178.81,5205712,258.991811,258.991797,-0.013,-0.052,C9 H7 O7 S     ,9,7,0,7,1,
495.21,4721375,259.012914,259.012927,0.012,0.047,C6 H11 O9 S    ,6,11,0,9,1,
147.58,14994152,259.024806,259.024812,0.005,0.020,C13 H7 O6      ,13,7,0,6,0,
488.92,2762474,259.028143,259.028183,0.040,0.154,C10 H11 O6 S   ,10,11,0,6,1,
609.23,2211056,259.036043,259.036045,0.002,0.008,C12 H7 N2 O5   ,12,7,2,5,0,
25.95,50993912,259.045940,259.045941,0.001,0.003,C10 H11 O8     ,10,11,0,8,0,
622.23,11733763,259.061177,259.061197,0.020,0.076,C14 H11 O5     ,14,11,0,5,0,
24.59,60840724,259.082321,259.082326,0.005,0.021,C11 H15 O7     ,11,15,0,7,0,
477.11,12708635,259.093568,259.093560,-0.009,-0.033,C10 H15 N2 O6  ,10,15,2,6,0,
637.05,4305694,259.097552,259.097583,0.030,0.117,C15 H15 O4     ,15,15,0,4,0,
41.24,25008942,259.118706,259.118712,0.006,0.022,C12 H19 O6     ,12,19,0,6,0,
101.11,62839604,259.129941,259.129945,0.004,0.015,C11 H19 N2 O5  ,11,19,2,5,0,
657.49,2352953,259.133912,259.133968,0.056,0.217,C16 H19 O3     ,16,19,0,3,0,
17.16,24902472,259.155088,259.155097,0.010,0.037,C13 H23 O5     ,13,23,0,5,0,
15.37,19041124,259.191494,259.191483,-0.011,-0.043,C14 H27 O4     ,14,27,0,4,0,
-1000.00,2269637,260.013540,260.013536,-0.005,-0.018,C11 H6 N3 O3 S ,11,6,3,3,1,
-1000.00,4826570,260.020054,260.020060,0.007,0.025,C12 H6 N O6    ,12,6,1,6,0,
590.51,2531289,260.041103,260.041190,0.087,0.334,C9 H10 N O8    ,9,10,1,8,0,
600.82,7513573,260.056448,260.056446,-0.002,-0.008,C13 H10 N O5   ,13,10,1,5,0,
563.39,5166576,260.071686,260.071702,0.016,0.061,C17 H10 N O2   ,17,10,1,2,0,
683.62,5922292,260.077601,260.077575,-0.025,-0.098,C10 H14 N O7   ,10,14,1,7,0,
608.10,3017215,260.092700,260.092832,0.132,0.506,C14 H14 N O4   ,14,14,1,4,0,
593.95,2464776,260.104020,260.104065,0.045,0.172,C13 H14 N3 O3  ,13,14,3,3,0,
628.69,3801615,260.113963,260.113961,-0.002,-0.009,C11 H18 N O6   ,11,18,1,6,0,
-1000.00,10571936,261.004093,261.004076,-0.017,-0.066,C12 H5 O7      ,12,5,0,7,0,
140.17,29835450,261.040459,261.040462,0.002,0.008,C13 H9 O6      ,13,9,0,6,0,
487.66,2618557,261.043896,261.043833,-0.063,-0.241,C10 H13 O6 S   ,10,13,0,6,1,
593.51,5338307,261.051720,261.051695,-0.025,-0.094,C12 H9 N2 O5   ,12,9,2,5,0,
41.48,44949708,261.061595,261.061591,-0.004,-0.016,C10 H13 O8     ,10,13,0,8,0,
265.77,16531669,261.076829,261.076847,0.018,0.071,C14 H13 O5     ,14,13,0,5,0,
674.79,6330590,261.088085,261.088080,-0.004,-0.016,C13 H13 N2 O4  ,13,13,2,4,0,
89.70,20418790,261.097973,261.097976,0.003,0.013,C11 H17 O7     ,11,17,0,7,0,
559.68,2771181,261.109234,261.109210,-0.024,-0.093,C10 H17 N2 O6  ,10,17,2,6,0,
11.86,33767664,261.113230,261.113233,0.003,0.011,C15 H17 O4     ,15,17,0,4,0,
371.67,13132025,261.124468,261.124466,-0.002,-0.006,C14 H17 N2 O3  ,14,17,2,3,0,
480.78,3742971,261.127820,261.127837,0.017,0.066,C11 H21 N2 O3 S,11,21,2,3,1,
82.48,14340352,261.134358,261.134362,0.004,0.014,C12 H21 O6     ,12,21,0,6,0,
437.25,7979927,262.035704,262.035711,0.007,0.025,C12 H8 N O6    ,12,8,1,6,0,
477.18,5219249,262.072123,262.072096,-0.027,-0.105,C13 H12 N O5   ,13,12,1,5,0,
131.60,26600380,262.087342,262.087352,0.011,0.040,C17 H12 N O2   ,17,12,1,2,0,
629.06,2772929,262.093281,262.093225,-0.055,-0.211,C10 H16 N O7   ,10,16,1,7,0,
8.96,40724072,263.019729,263.019726,-0.002,-0.009,C12 H7 O7      ,12,7,0,7,0,
613.00,4455024,263.031017,263.030960,-0.057,-0.218,C11 H7 N2 O6   ,11,7,2,6,0,
