mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
473.01,2150818,229.122793,229.122752,-0.041,-0.180,C7 H21 N2 O4 S ,7,21,2,4,1,
-1000.00,6068661,229.144557,229.144533,-0.024,-0.104,C12 H21 O4     ,12,21,0,4,0,
435.93,2729632,230.012961,230.012867,-0.094,-0.408,C8 H8 N O5 S   ,8,8,1,5,1,
586.56,4186301,230.045943,230.045881,-0.062,-0.269,C12 H8 N O4    ,12,8,1,4,0,
485.96,2549952,230.049247,230.049253,0.006,0.026,C9 H12 N O4 S  ,9,12,1,4,1,
178.16,6872271,230.067056,230.067011,-0.045,-0.196,C9 H12 N O6    ,9,12,1,6,0,
621.15,2888924,230.082257,230.082267,0.009,0.041,C13 H12 N O3   ,13,12,1,3,0,
451.29,2747630,230.103436,230.103396,-0.040,-0.174,C10 H16 N O5   ,10,16,1,5,0,
-1000.00,2083818,230.991213,230.991009,-0.204,-0.881,C15 H3 O S     ,15,3,0,1,1,
-1000.00,4619247,230.996920,230.996883,-0.038,-0.162,C8 H7 O6 S     ,8,7,0,6,1,
302.41,5174284,231.029939,231.029897,-0.042,-0.181,C12 H7 O5      ,12,7,0,5,0,
309.18,4193295,231.033324,231.033268,-0.056,-0.241,C9 H11 O5 S    ,9,11,0,5,1,
620.34,3352597,231.041167,231.041130,-0.037,-0.160,C11 H7 N2 O4   ,11,7,2,4,0,
515.79,2604312,231.044568,231.044502,-0.067,-0.289,C8 H11 N2 O4 S ,8,11,2,4,1,
111.63,18808862,231.051064,231.051026,-0.038,-0.163,C9 H11 O7      ,9,11,0,7,0,
384.59,7419947,231.066301,231.066282,-0.019,-0.082,C13 H11 O4     ,13,11,0,4,0,
433.47,3116078,231.069657,231.069654,-0.004,-0.016,C10 H15 O4 S   ,10,15,0,4,1,
638.16,2107445,231.077561,231.077516,-0.046,-0.198,C12 H11 N2 O3  ,12,11,2,3,0,
16.18,24715324,231.087436,231.087412,-0.024,-0.103,C10 H15 O6     ,10,15,0,6,0,
-1000.00,3188810,231.102718,231.102668,-0.050,-0.215,C14 H15 O3     ,14,15,0,3,0,
176.56,6752349,231.123848,231.123797,-0.051,-0.221,C11 H19 O5     ,11,19,0,5,0,
447.29,2099541,232.007304,232.007388,0.084,0.360,C11 H6 N O3 S  ,11,6,1,3,1,
327.34,3448676,232.025215,232.025146,-0.069,-0.298,C11 H6 N O5    ,11,6,1,5,0,
444.91,4620164,232.061606,232.061531,-0.075,-0.322,C12 H10 N O4   ,12,10,1,4,0,
413.84,2552726,232.082673,232.082661,-0.013,-0.055,C9 H14 N O6    ,9,14,1,6,0,
341.87,3250355,233.009181,233.009161,-0.019,-0.083,C11 H5 O6      ,11,5,0,6,0,
231.61,4078262,233.012585,233.012533,-0.052,-0.222,C8 H9 O6 S     ,8,9,0,6,1,
605.78,2501309,233.020413,233.020395,-0.019,-0.080,C10 H5 N2 O5   ,10,5,2,5,0,
580.75,2667717,233.030310,233.030291,-0.019,-0.081,C8 H9 O8       ,8,9,0,8,0,
-1000.00,11476690,233.045576,233.045547,-0.029,-0.125,C12 H9 O5      ,12,9,0,5,0,
-1000.00,4598485,233.048908,233.048918,0.011,0.045,C9 H13 O5 S    ,9,13,0,5,1,
664.22,3861212,233.056816,233.056780,-0.035,-0.151,C11 H9 N2 O4   ,11,9,2,4,0,
489.07,5671653,233.066677,233.066676,-0.001,-0.004,C9 H13 O7      ,9,13,0,7,0,
-1000.00,11824882,233.081957,233.081932,-0.025,-0.106,C13 H13 O4     ,13,13,0,4,0,
377.55,2361077,233.085365,233.085304,-0.062,-0.264,C10 H17 O4 S   ,10,17,0,4,1,
-1000.00,2914052,233.103113,233.103062,-0.051,-0.220,C10 H17 O6     ,10,17,0,6,0,
-1000.00,5915409,233.118369,233.118318,-0.051,-0.218,C14 H17 O3     ,14,17,0,3,0,
-1000.00,2708272,233.154767,233.154703,-0.064,-0.272,C15 H21 O2     ,15,21,0,2,0,
408.87,2527758,234.007841,234.007782,-0.060,-0.255,C7 H8 N O6 S   ,7,8,1,6,1,
-1000.00,6351403,234.040858,234.040796,-0.062,-0.267,C11 H8 N O5    ,11,8,1,5,0,
-1000.00,4606538,234.077207,234.077181,-0.026,-0.109,C12 H12 N O4   ,12,12,1,4,0,
-1000.00,7828857,235.024833,235.024812,-0.021,-0.091,C11 H7 O6      ,11,7,0,6,0,
169.53,4885884,235.028204,235.028183,-0.021,-0.089,C8 H11 O6 S    ,8,11,0,6,1,
647.46,3302274,235.036032,235.036045,0.013,0.055,C10 H7 N2 O5   ,10,7,2,5,0,
37.53,31075736,235.061229,235.061197,-0.032,-0.136,C12 H11 O5     ,12,11,0,5,0,
448.45,4519323,235.064589,235.064568,-0.021,-0.088,C9 H15 O5 S    ,9,15,0,5,1,
590.09,4854178,235.072458,235.072430,-0.028,-0.119,C11 H11 N2 O4  ,11,11,2,4,0,
17.30,19791288,235.097616,235.097583,-0.034,-0.143,C13 H15 O4     ,13,15,0,4,0,
-1000.00,5180887,235.133966,235.133968,0.002,0.010,C14 H19 O3     ,14,19,0,3,0,
-1000.00,2334369,235.966133,235.965917,-0.216,-0.915,C9 H2 N O5 S   ,9,2,1,5,1,
154.76,5274832,236.020084,236.020060,-0.023,-0.100,C10 H6 N O6    ,10,6,1,6,0,
-1000.00,11096303,236.056466,236.056446,-0.020,-0.084,C11 H10 N O5   ,11,10,1,5,0,
-1000.00,4348174,236.092884,236.092832,-0.053,-0.223,C12 H14 N O4   ,12,14,1,4,0,
408.05,2565905,236.096234,236.096203,-0.031,-0.131,C9 H18 N O4 S  ,9,18,1,4,1,
-1000.00,2383661,236.129341,236.129217,-0.123,-0.523,C13 H18 N O3   ,13,18,1,3,0,
-1000.00,4292636,237.004111,237.004076,-0.035,-0.146,C10 H5 O7      ,10,5,0,7,0,
513.57,2331692,237.022677,237.022704,0.026,0.112,C11 H9 O4 S    ,11,9,0,4,1,
18.40,19194940,237.040497,237.040462,-0.036,-0.151,C11 H9 O6      ,11,9,0,6,0,
259.21,7662654,237.043856,237.043833,-0.023,-0.099,C8 H13 O6 S    ,8,13,0,6,1,
659.65,4817989,237.051726,237.051695,-0.031,-0.131,C10 H9 N2 O5   ,10,9,2,5,0,
13.52,34452572,237.076864,237.076847,-0.017,-0.072,C12 H13 O5     ,12,13,0,5,0,
454.37,2683485,237.080170,237.080218,0.048,0.203,C9 H17 O5 S    ,9,17,0,5,1,
601.54,4586596,237.088100,237.088080,-0.020,-0.084,C11 H13 N2 O4  ,11,13,2,4,0,
16.74,21767290,237.113262,237.113233,-0.029,-0.124,C13 H17 O4     ,13,17,0,4,0,
-1000.00,3220633,237.149662,237.149618,-0.044,-0.185,C14 H21 O3     ,14,21,0,3,0,
-1000.00,3043170,237.981610,237.981567,-0.043,-0.179,C9 H4 N O5 S   ,9,4,1,5,1,
131.42,11354000,238.035740,238.035711,-0.030,-0.124,C10 H8 N O6    ,10,8,1,6,0,
-1000.00,15202224,238.072146,238.072096,-0.050,-0.211,C11 H12 N O5   ,11,12,1,5,0,
-1000.00,3442639,238.108532,238.108482,-0.050,-0.212,C12 H16 N O4   ,12,16,1,4,0,
236.48,3765964,239.001989,239.001968,-0.021,-0.089,C10 H7 O5 S    ,10,7,0,5,1,
78.21,9022171,239.019769,239.019726,-0.043,-0.180,C10 H7 O7      ,10,7,0,7,0,
663.73,2992868,239.031008,239.030960,-0.049,-0.203,C9 H7 N2 O6    ,9,7,2,6,0,
677.19,2279656,239.035016,239.034982,-0.033,-0.139,C14 H7 O4      ,14,7,0,4,0,
522.88,4208363,239.038378,239.038354,-0.025,-0.103,C11 H11 O4 S   ,11,11,0,4,1,
12.38,35846904,239.056139,239.056112,-0.027,-0.112,C11 H11 O6     ,11,11,0,6,0,
599.90,2231037,239.059489,239.059483,-0.006,-0.023,C8 H15 O6 S    ,8,15,0,6,1,
685.71,4353796,239.067382,239.067345,-0.037,-0.155,C10 H11 N2 O5  ,10,11,2,5,0,
11.80,46218008,239.092518,239.092497,-0.021,-0.088,C12 H15 O5     ,12,15,0,5,0,
608.66,3112739,239.103735,239.103731,-0.005,-0.020,C11 H15 N2 O4  ,11,15,2,4,0,
13.71,16563000,239.128912,239.128883,-0.030,-0.124,C13 H19 O4     ,13,19,0,4,0,
378.45,2179849,239.971821,239.972065,0.244,1.017,C7 H2 N3 O5 S  ,7,2,3,5,1,
119.04,12193356,240.051363,240.051361,-0.002,-0.008,C10 H10 N O6   ,10,10,1,6,0,
88.81,10255980,240.087759,240.087746,-0.013,-0.055,C11 H14 N O5   ,11,14,1,5,0,
-1000.00,2395219,240.958835,240.958582,-0.253,-1.049,C3 H N2 O11    ,3,1,2,11,0,
-1000.00,2174842,241.004307,241.004351,0.044,0.181,C15 H N2 O2    ,15,1,2,2,0,
176.08,7178629,241.017638,241.017618,-0.020,-0.083,C10 H9 O5 S    ,10,9,0,5,1,
10.04,25264532,241.035403,241.035376,-0.026,-0.109,C10 H9 O7      ,10,9,0,7,0,
679.60,3643806,241.046592,241.046610,0.017,0.072,C9 H9 N2 O6    ,9,9,2,6,0,
684.19,3372449,241.050685,241.050632,-0.053,-0.219,C14 H9 O4      ,14,9,0,4,0,
544.49,4217252,241.054017,241.054004,-0.013,-0.054,C11 H13 O4 S   ,11,13,0,4,1,
6.99,75964848,241.071781,241.071762,-0.020,-0.081,C11 H13 O6     ,11,13,0,6,0,
686.46,4228541,241.083018,241.082995,-0.023,-0.096,C10 H13 N2 O5  ,10,13,2,5,0,
-1000.00,3037632,241.086995,241.087018,0.023,0.094,C15 H13 O3     ,15,13,0,3,0,
21.79,41148884,241.108163,241.108147,-0.015,-0.063,C12 H17 O5     ,12,17,0,5,0,
-1000.00,8526321,241.144566,241.144533,-0.033,-0.136,C13 H21 O4     ,13,21,0,4,0,
449.39,2558676,242.012906,242.012867,-0.039,-0.160,C9 H8 N O5 S   ,9,8,1,5,1,
740.72,2569951,242.024888,242.024752,-0.136,-0.564,C16 H4 N O2    ,16,4,1,2,0,
634.91,3232996,242.030668,242.030625,-0.043,-0.176,C9 H8 N O7     ,9,8,1,7,0,
644.64,2405105,242.045870,242.045881,0.012,0.049,C13 H8 N O4    ,13,8,1,4,0,
499.99,2346739,242.049273,242.049253,-0.020,-0.084,C10 H12 N O4 S ,10,12,1,4,1,
52.97,17196290,242.067051,242.067011,-0.040,-0.165,C10 H12 N O6   ,10,12,1,6,0,
161.14,5374242,242.103394,242.103396,0.003,0.011,C11 H16 N O5   ,11,16,1,5,0,
-1000.00,4048223,242.176222,242.176167,-0.055,-0.227,C13 H24 N O3   ,13,24,1,3,0,
203.77,6160409,242.996911,242.996883,-0.028,-0.117,C9 H7 O6 S     ,9,7,0,6,1,
585.87,2996277,243.029975,243.029897,-0.078,-0.322,C13 H7 O5      ,13,7,0,5,0,
92.55,29100088,243.033296,243.033268,-0.028,-0.114,C10 H11 O5 S   ,10,11,0,5,1,
500.96,2877505,243.044556,243.044502,-0.054,-0.223,C9 H11 N2 O4 S ,9,11,2,4,1,
22.29,53192776,243.051047,243.051026,-0.021,-0.087,C10 H11 O7     ,10,11,0,7,0,
673.45,3260496,243.062306,243.062260,-0.046,-0.189,C9 H11 N2 O6   ,9,11,2,6,0,
19.08,77293672,243.087425,243.087412,-0.013,-0.054,C11 H15 O6     ,11,15,0,6,0,
650.54,3547247,243.098662,243.098645,-0.017,-0.070,C10 H15 N2 O5  ,10,15,2,5,0,
-1000.00,2370162,243.102755,243.102668,-0.087,-0.358,C15 H15 O3     ,15,15,0,3,0,
17.30,15231108,243.123795,243.123797,0.002,0.009,C12 H19 O5     ,12,19,0,5,0,
-1000.00,8986787,243.160184,243.160183,-0.001,-0.004,C13 H23 O4     ,13,23,0,4,0,
337.21,2634596,243.992089,243.992132,0.043,0.177,C8 H6 N O6 S   ,8,6,1,6,1,
538.84,2950019,244.028503,244.028517,0.014,0.058,C9 H10 N O5 S  ,9,10,1,5,1,
541.12,3802002,244.046295,244.046275,-0.019,-0.080,C9 H10 N O7    ,9,10,1,7,0,
633.35,2951071,244.061540,244.061531,-0.009,-0.037,C13 H10 N O4   ,13,10,1,4,0,
501.45,2472354,244.064862,244.064903,0.040,0.165,C10 H14 N O4 S ,10,14,1,4,1,
436.16,8514481,244.082662,244.082661,-0.002,-0.007,C10 H14 N O6   ,10,14,1,6,0,
482.65,2400208,244.119039,244.119046,0.007,0.031,C11 H18 N O5   ,11,18,1,5,0,
456.63,2186433,245.009249,245.009161,-0.088,-0.359,C12 H5 O6      ,12,5,0,6,0,
230.59,5375683,245.012544,245.012533,-0.011,-0.046,C9 H9 O6 S     ,9,9,0,6,1,
265.58,7278290,245.030292,245.030291,-0.002,-0.007,C9 H9 O8       ,9,9,0,8,0,
375.07,10266335,245.045555,245.045547,-0.008,-0.032,C13 H9 O5      ,13,9,0,5,0,
343.59,9430754,245.048917,245.048918,0.001,0.005,C10 H13 O5 S   ,10,13,0,5,1,
641.33,4053737,245.056841,245.056780,-0.061,-0.248,C12 H9 N2 O4   ,12,9,2,4,0,
47.84,37228272,245.066691,245.066676,-0.015,-0.060,C10 H13 O7     ,10,13,0,7,0,
669.13,2665211,245.077973,245.077910,-0.063,-0.258,C9 H13 N2 O6   ,9,13,2,6,0,
520.15,8347390,245.081950,245.081932,-0.017,-0.070,C14 H13 O4     ,14,13,0,4,0,
644.46,2916615,245.093220,245.093166,-0.054,-0.220,C13 H13 N2 O3  ,13,13,2,3,0,
64.82,21835536,245.103078,245.103062,-0.016,-0.064,C11 H17 O6     ,11,17,0,6,0,
-1000.00,3962653,245.118316,245.118318,0.002,0.007,C15 H17 O3     ,15,17,0,3,0,
-1000.00,3363631,245.139485,245.139447,-0.038,-0.154,C12 H21 O5     ,12,21,0,5,0,
385.28,3022859,246.007800,246.007782,-0.018,-0.075,C8 H8 N O6 S   ,8,8,1,6,1,
436.41,6748711,246.040795,246.040796,0.001,0.003,C12 H8 N O5    ,12,8,1,5,0,
511.52,3341354,246.044244,246.044167,-0.076,-0.311,C9 H12 N O5 S  ,9,12,1,5,1,
577.88,3767865,246.061958,246.061925,-0.033,-0.134,C9 H12 N O7    ,9,12,1,7,0,
670.33,5426758,246.077187,246.077181,-0.006,-0.023,C13 H12 N O4   ,13,12,1,4,0,
615.70,2647639,246.098316,246.098311,-0.005,-0.021,C10 H16 N O6   ,10,16,1,6,0,
367.28,2346312,246.991790,246.991797,0.008,0.032,C8 H7 O7 S     ,8,7,0,7,1,
175.46,10689891,247.024814,247.024812,-0.002,-0.010,C12 H7 O6      ,12,7,0,6,0,
264.77,6788454,247.028216,247.028183,-0.033,-0.134,C9 H11 O6 S    ,9,11,0,6,1,
617.73,3391853,247.036053,247.036045,-0.008,-0.032,C11 H7 N2 O5   ,11,7,2,5,0,
422.53,7226741,247.045953,247.045941,-0.012,-0.051,C9 H11 O8      ,9,11,0,8,0,
562.10,2256258,247.060626,247.060546,-0.081,-0.326,C5 H15 N2 O7 S ,5,15,2,7,1,
132.93,14472578,247.061216,247.061197,-0.019,-0.076,C13 H11 O5     ,13,11,0,5,0,
190.21,10722693,247.064611,247.064568,-0.043,-0.174,C10 H15 O5 S   ,10,15,0,5,1,
621.55,4983180,247.072457,247.072430,-0.027,-0.108,C12 H11 N2 O4  ,12,11,2,4,0,
223.93,11511188,247.082346,247.082326,-0.020,-0.080,C10 H15 O7     ,10,15,0,7,0,
80.56,16577953,247.097605,247.097583,-0.023,-0.091,C14 H15 O4     ,14,15,0,4,0,
598.00,2869162,247.108889,247.108816,-0.073,-0.296,C13 H15 N2 O3  ,13,15,2,3,0,
-1000.00,4127154,247.118701,247.118712,0.011,0.043,C11 H19 O6     ,11,19,0,6,0,
-1000.00,6813119,247.133988,247.133968,-0.019,-0.079,C15 H19 O3     ,15,19,0,3,0,
-1000.00,2552798,247.170388,247.170354,-0.034,-0.139,C16 H23 O2     ,16,23,0,2,0,
-1000.00,5499048,248.020062,248.020060,-0.002,-0.007,C11 H6 N O6    ,11,6,1,6,0,
128.12,9730246,248.056489,248.056446,-0.043,-0.175,C12 H10 N O5   ,12,10,1,5,0,
496.44,2392265,248.059863,248.059817,-0.046,-0.185,C9 H14 N O5 S  ,9,14,1,5,1,
156.94,6133989,248.092872,248.092832,-0.040,-0.162,C13 H14 N O4   ,13,14,1,4,0,
-1000.00,4363233,249.004051,249.004076,0.025,0.101,C11 H5 O7      ,11,5,0,7,0,
273.56,3743715,249.007470,249.007447,-0.023,-0.090,C8 H9 O7 S     ,8,9,0,7,1,
581.66,4667370,249.015315,249.015309,-0.006,-0.024,C10 H5 N2 O6   ,10,5,2,6,0,
54.87,21822462,249.040486,249.040462,-0.025,-0.099,C12 H9 O6      ,12,9,0,6,0,
236.02,9921538,249.043854,249.043833,-0.021,-0.084,C9 H13 O6 S    ,9,13,0,6,1,
595.26,5360648,249.051732,249.051695,-0.037,-0.149,C11 H9 N2 O5   ,11,9,2,5,0,
517.67,3752974,249.059103,249.059089,-0.014,-0.057,C13 H13 O3 S   ,13,13,0,3,1,
705.02,2335249,249.061653,249.061591,-0.062,-0.249,C9 H13 O8      ,9,13,0,8,0,
55.70,25418782,249.076877,249.076847,-0.030,-0.120,C13 H13 O5     ,13,13,0,5,0,
209.62,8363040,249.080207,249.080218,0.011,0.044,C10 H17 O5 S   ,10,17,0,5,1,
596.87,5659687,249.088050,249.088080,0.030,0.121,C12 H13 N2 O4  ,12,13,2,4,0,
474.17,2786351,249.097992,249.097976,-0.015,-0.062,C10 H17 O7     ,10,17,0,7,0,
8.17,22727740,249.113258,249.113233,-0.025,-0.102,C14 H17 O4     ,14,17,0,4,0,
48.61,9790554,249.149639,249.149618,-0.021,-0.086,C15 H21 O3     ,15,21,0,3,0,
379.66,2338909,249.153022,249.152989,-0.032,-0.129,C12 H25 O3 S   ,12,25,0,3,1,
610.64,2202929,250.018094,250.017952,-0.142,-0.567,C11 H8 N O4 S  ,11,8,1,4,1,
211.86,11059007,250.035724,250.035711,-0.013,-0.054,C11 H8 N O6    ,11,8,1,6,0,
539.43,2324290,250.039003,250.039082,0.079,0.315,C8 H12 N O6 S  ,8,12,1,6,1,
31.97,11894622,250.072125,250.072096,-0.029,-0.115,C12 H12 N O5   ,12,12,1,5,0,
-1000.00,3916668,250.108475,250.108482,0.007,0.026,C13 H16 N O4   ,13,16,1,4,0,
-1000.00,3116630,250.983418,250.983341,-0.077,-0.306,C10 H3 O8      ,10,3,0,8,0,
413.57,2654310,251.002030,251.001968,-0.062,-0.247,C11 H7 O5 S    ,11,7,0,5,1,
-1000.00,11965044,251.019749,251.019726,-0.023,-0.091,C11 H7 O7      ,11,7,0,7,0,
444.54,4224632,251.023096,251.023097,0.001,0.006,C8 H11 O7 S    ,8,11,0,7,1,
656.22,3260542,251.030939,251.030960,0.021,0.082,C10 H7 N2 O6   ,10,7,2,6,0,
17.12,29909650,251.056130,251.056112,-0.018,-0.073,C12 H11 O6     ,12,11,0,6,0,
174.62,9593494,251.059484,251.059483,-0.001,-0.005,C9 H15 O6 S    ,9,15,0,6,1,
588.26,8256156,251.067348,251.067345,-0.003,-0.013,C11 H11 N2 O5  ,11,11,2,5,0,
11.85,43762352,251.092514,251.092497,-0.017,-0.066,C13 H15 O5     ,13,15,0,5,0,
357.98,6564532,251.095877,251.095868,-0.008,-0.033,C10 H19 O5 S   ,10,19,0,5,1,
619.47,2639547,251.103806,251.103731,-0.075,-0.300,C12 H15 N2 O4  ,12,15,2,4,0,
17.12,24412880,251.128898,251.128883,-0.015,-0.061,C14 H19 O4     ,14,19,0,4,0,
-1000.00,4226798,251.165342,251.165268,-0.074,-0.295,C15 H23 O3     ,15,23,0,3,0,
507.52,4670898,252.015045,252.014975,-0.070,-0.277,C10 H6 N O7    ,10,6,1,7,0,
524.74,4566475,252.044893,252.044836,-0.057,-0.226,C10 H10 N3 O3 S,10,10,3,3,1,
39.92,16180688,252.051379,252.051361,-0.019,-0.074,C11 H10 N O6   ,11,10,1,6,0,
66.41,13501934,252.087758,252.087746,-0.012,-0.048,C12 H14 N O5   ,12,14,1,5,0,
-1000.00,2713100,252.124143,252.124132,-0.012,-0.046,C13 H18 N O4   ,13,18,1,4,0,
419.64,3876067,252.999000,252.998991,-0.010,-0.038,C10 H5 O8      ,10,5,0,8,0,
458.92,5021939,253.017605,253.017618,0.013,0.052,C11 H9 O5 S    ,11,9,0,5,1,
62.95,22874370,253.035383,253.035376,-0.006,-0.026,C11 H9 O7      ,11,9,0,7,0,
505.77,3264772,253.038700,253.038748,0.047,0.188,C8 H13 O7 S    ,8,13,0,7,1,
666.20,5882123,253.046653,253.046610,-0.043,-0.172,C10 H9 N2 O6   ,10,9,2,6,0,
681.82,2322703,253.050772,253.050632,-0.139,-0.550,C15 H9 O4      ,15,9,0,4,0,
21.16,56609056,253.071773,253.071762,-0.011,-0.044,C12 H13 O6     ,12,13,0,6,0,
442.68,4346147,253.075164,253.075133,-0.031,-0.122,C9 H17 O6 S    ,9,17,0,6,1,
607.71,7876905,253.083027,253.082995,-0.032,-0.127,C11 H13 N2 O5  ,11,13,2,5,0,
669.45,2315053,253.087235,253.087018,-0.218,-0.860,C16 H13 O3     ,16,13,0,3,0,
12.50,58018108,253.108161,253.108147,-0.013,-0.053,C13 H17 O5     ,13,17,0,5,0,
8.86,22780252,253.144551,253.144533,-0.018,-0.073,C14 H21 O4     ,14,21,0,4,0,
515.38,6292539,254.030654,254.030625,-0.029,-0.113,C10 H8 N O7    ,10,8,1,7,0,
525.76,2971723,254.049275,254.049253,-0.022,-0.087,C11 H12 N O4 S ,11,12,1,4,1,
6.96,20724826,254.067028,254.067011,-0.018,-0.069,C11 H12 N O6   ,11,12,1,6,0,
45.96,10116215,254.103410,254.103396,-0.014,-0.054,C12 H16 N O5   ,12,16,1,5,0,
-1000.00,3867483,254.996869,254.996883,0.013,0.052,C10 H7 O6 S    ,10,7,0,6,1,
535.65,2849636,255.008089,255.008116,0.027,0.107,C9 H7 N2 O5 S  ,9,7,2,5,1,
209.26,5736298,255.014632,255.014641,0.008,0.033,C10 H7 O8      ,10,7,0,8,0,
670.09,2191731,255.025868,255.025874,0.006,0.023,C9 H7 N2 O7    ,9,7,2,7,0,
407.75,13016953,255.033290,255.033268,-0.022,-0.085,C11 H11 O5 S   ,11,11,0,5,1,
616.47,2950016,255.041157,255.041130,-0.027,-0.105,C13 H7 N2 O4   ,13,7,2,4,0,
22.79,54022024,255.051035,255.051026,-0.009,-0.035,C11 H11 O7     ,11,11,0,7,0,
606.85,7030673,255.062333,255.062260,-0.074,-0.289,C10 H11 N2 O6  ,10,11,2,6,0,
689.95,5155733,255.066290,255.066282,-0.007,-0.029,C15 H11 O4     ,15,11,0,4,0,
511.26,5505944,255.069724,255.069654,-0.070,-0.275,C12 H15 O4 S   ,12,15,0,4,1,
8.38,100192168,255.087427,255.087412,-0.015,-0.060,C12 H15 O6     ,12,15,0,6,0,
612.37,5580719,255.098642,255.098645,0.003,0.014,C11 H15 N2 O5  ,11,15,2,5,0,
14.94,39423940,255.123822,255.123797,-0.025,-0.099,C13 H19 O5     ,13,19,0,5,0,
-1000.00,6541282,255.160216,255.160183,-0.034,-0.132,C14 H23 O4     ,14,23,0,4,0,
37.34,10057758,255.232991,255.232954,-0.038,-0.147,C16 H31 O2     ,16,31,0,2,0,
460.71,3943088,256.028532,256.028517,-0.015,-0.060,C10 H10 N O5 S ,10,10,1,5,1,
569.37,12747454,256.046306,256.046275,-0.031,-0.120,C10 H10 N O7   ,10,10,1,7,0,
114.20,16184028,256.082652,256.082661,0.009,0.035,C11 H14 N O6   ,11,14,1,6,0,
313.91,3289850,256.119063,256.119046,-0.017,-0.064,C12 H18 N O5   ,12,18,1,5,0,
-1000.00,3635645,256.976137,256.976147,0.010,0.038,C9 H5 O7 S     ,9,5,0,7,1,
334.48,7038427,257.012591,257.012533,-0.058,-0.226,C10 H9 O6 S    ,10,9,0,6,1,
107.01,23098858,257.030317,257.030291,-0.026,-0.102,C10 H9 O8      ,10,9,0,8,0,
683.35,2501107,257.041493,257.041524,0.031,0.120,C9 H9 N2 O7    ,9,9,2,7,0,
646.16,7339510,257.045547,257.045547,-0.000,-0.001,C14 H9 O5      ,14,9,0,5,0,
365.24,42767864,257.048935,257.048918,-0.017,-0.065,C11 H13 O5 S   ,11,13,0,5,1,
661.82,2538495,257.056669,257.056780,0.111,0.433,C13 H9 N2 O4   ,13,9,2,4,0,
18.71,90822152,257.066686,257.066676,-0.009,-0.037,C11 H13 O7     ,11,13,0,7,0,
594.30,7187985,257.077925,257.077910,-0.015,-0.059,C10 H13 N2 O6  ,10,13,2,6,0,
677.31,5615124,257.081933,257.081932,-0.000,-0.000,C15 H13 O4     ,15,13,0,4,0,
19.93,68163112,257.103065,257.103062,-0.004,-0.014,C12 H17 O6     ,12,17,0,6,0,
607.08,4395567,257.114361,257.114295,-0.066,-0.256,C11 H17 N2 O5  ,11,17,2,5,0,
-1000.00,2491954,257.118349,257.118318,-0.031,-0.119,C16 H17 O3     ,16,17,0,3,0,
105.41,14198339,257.139450,257.139447,-0.003,-0.011,C13 H21 O5     ,13,21,0,5,0,
-1000.00,6272609,257.175840,257.175833,-0.007,-0.027,C14 H25 O4     ,14,25,0,4,0,
288.79,5762318,258.007823,258.007782,-0.041,-0.158,C9 H8 N O6 S   ,9,8,1,6,1,
623.14,4491561,258.040821,258.040796,-0.025,-0.096,C13 H8 N O5    ,13,8,1,5,0,
492.39,4433196,258.044205,258.044167,-0.037,-0.145,C10 H12 N O5 S ,10,12,1,5,1,
169.72,14403898,258.061943,258.061925,-0.018,-0.069,C10 H12 N O7   ,10,12,1,7,0,
644.37,2740551,258.077246,258.077181,-0.064,-0.249,C14 H12 N O4   ,14,12,1,4,0,
464.97,6013273,258.098323,258.098311,-0.013,-0.049,C11 H16 N O6   ,11,16,1,6,0,
442.01,2820470,258.134640,258.134696,0.057,0.220,C12 H20 N O5   ,12,20,1,5,0,
254.87,3906614,258.991811,258.991797,-0.014,-0.054,C9 H7 O7 S     ,9,7,0,7,1,
386.18,8105042,259.024841,259.024812,-0.029,-0.113,C13 H7 O6      ,13,7,0,6,0,
212.16,11844692,259.028210,259.028183,-0.027,-0.105,C10 H11 O6 S   ,10,11,0,6,1,
666.27,2690139,259.035980,259.036045,0.065,0.251,C12 H7 N2 O5   ,12,7,2,5,0,
104.56,42949732,259.045958,259.045941,-0.017,-0.066,C10 H11 O8     ,10,11,0,8,0,
545.75,10323055,259.061172,259.061197,0.025,0.096,C14 H11 O5     ,14,11,0,5,0,
447.07,6442098,259.064551,259.064568,0.017,0.067,C11 H15 O5 S   ,11,15,0,5,1,
590.45,3721337,259.072516,259.072430,-0.086,-0.332,C13 H11 N2 O4  ,13,11,2,4,0,
48.12,60742784,259.082338,259.082326,-0.012,-0.045,C11 H15 O7     ,11,15,0,7,0,
582.47,3004554,259.093651,259.093560,-0.091,-0.351,C10 H15 N2 O6  ,10,15,2,6,0,
522.04,8557709,259.097591,259.097583,-0.008,-0.032,C15 H15 O4     ,15,15,0,4,0,
583.00,2961046,259.108940,259.108816,-0.124,-0.477,C14 H15 N2 O3  ,14,15,2,3,0,
27.57,18513054,259.118712,259.118712,-0.000,-0.000,C12 H19 O6     ,12,19,0,6,0,
-1000.00,3338411,259.133994,259.133968,-0.026,-0.101,C16 H19 O3     ,16,19,0,3,0,
-1000.00,4617404,259.155104,259.155097,-0.007,-0.026,C13 H23 O5     ,13,23,0,5,0,
-1000.00,2432870,259.987094,259.987046,-0.047,-0.182,C8 H6 N O7 S   ,8,6,1,7,1,
468.15,2247038,260.015980,260.016038,0.058,0.223,C7 H6 N3 O8    ,7,6,3,8,0,
